"seqid","type","start","end","strand","ID","description"
"LmjF.23","IGI",669420,671399,"+","LmjF.23.1390","hypothetical protein, conserved"
"LmjF.23","IGI",751651,756507,"+","LmjF.23.1540","hypothetical protein, conserved"
"LmjF.08","IGI",30957,36156,"+","LmjF.08.0110","hypothetical protein, unknown function"
"LmjF.30","IGI",161542,164013,"-","LmjF.30.0495","hypothetical protein"
"LmjF.21","IGI",300776,304662,"+","LmjF.21.0830","hypothetical protein, conserved"
"LmjF.11","IGI",368929,372727,"+","LmjF.11.0900","60S ribosomal protein L24, putative"
"LmjF.23","IGI",512241,514983,"-","LmjF.23.1045","5-formyltetrahydrofolate cyclo-ligase family, putative"
"LmjF.28","IGI",1082594,1085493,"-","LmjF.28.2870","hypothetical protein, unknown function"
"LmjF.28","IGI",949721,953654,"+","LmjF.28.2445","Putative serine esterase (DUF676), putative"
"LmjF.03","IGI",76957,82956,"+","LmjF.03.0290","hypothetical protein, unknown function (pseudogene)"
"LmjF.35","IGI",717671,720579,"-","LmjF.35.1690","hypothetical protein, conserved"
"LmjF.33","IGI",89932,90095,"-","LmjF.33.snoRNA0093","H/ACA-like snoRNA"
"LmjF.31","IGI",1309995,1314659,"-","LmjF.31.2710","phosphatidylinositol-4-phosphate 5-kinase-like protein"
"LmjF.09","IGI",449574,451878,"-","LmjF.09.1140","hypothetical protein, conserved"
"LmjF.35","IGI",9919,14131,"-","LmjF.35.0030","pyruvate kinase"
"LmjF.25","IGI",39427,43718,"-","LmjF.25.0130","elongation factor, putative"
"LmjF.23","IGI",225682,225916,"-","LmjF.23.TRNAARG.01","tRNA-Arg"
"LmjF.36","IGI",150250,153257,"-","LmjF.36.0520","hypothetical protein, conserved"
"LmjF.05","IGI",167021,171744,"+","LmjF.05.0520","nuclear receptor binding factor-like protein"
"LmjF.20","IGI",326188,326538,"+","LmjF.20.snoRNA0234","C/D snoRNA"
"LmjF.27","IGI",629265,633306,"+","LmjF.27.1550","DNA-directed RNA polymerase II-like protein"
"LmjF.24","IGI",623413,626324,"-","LmjF.24.1650","hypothetical protein, conserved"
"LmjF.27","IGI",46818,49518,"-","LmjF.27.0200","hypothetical protein, conserved"
"LmjF.29","IGI",958737,965118,"-","LmjF.29.2180","Domain of unknown function (DUF4379), putative"
"LmjF.35","IGI",1665524,1670547,"+","LmjF.35.4190","hypothetical protein, conserved"
"LmjF.34","IGI",1534177,1534578,"-","LmjF.34.TRNAASN.01","tRNA-Asn"
"LmjF.34","IGI",1383336,1389132,"+","LmjF.34.3100","hypothetical protein, conserved"
"LmjF.05","IGI",1,8694,"+","LmjF.05.0010","hypothetical protein, conserved"
"LmjF.02","IGI",286150,286604,"+","LmjF.02.SLRNA.0370","spliced leader RNA"
"LmjF.32","IGI",482157,486097,"+","LmjF.32.1250","ubiquitin hydrolase, putative"
"LmjF.32","IGI",1124604,1131288,"-","LmjF.32.2870","phosphatidate cytidylyltransferase-like protein"
"LmjF.15","IGI",383290,386496,"-","LmjF.15.0840","nucleotide-sugar transporter, putative"
"LmjF.27","IGI",814127,821155,"-","LmjF.27.1895","hypothetical protein, conserved"
"LmjF.23","IGI",503686,505546,"-","LmjF.23.1086","small hydrophilic endoplasmic reticulum-associated protein (sherp)"
"LmjF.36","IGI",383741,385854,"+","LmjF.36.0990","40S ribosomal protein S10, putative"
"LmjF.26","IGI",673646,673843,"+","LmjF.26.snoRNA0178","LM26C1C1"
"LmjF.35","IGI",747753,751834,"+","LmjF.35.1820","Eukaryotic rRNA processing protein EBP2, putative"
"LmjF.31","IGI",1019892,1031954,"-","LmjF.31.2110","hypothetical protein, unknown function"
"LmjF.34","IGI",60376,67498,"+","LmjF.34.0180","hypothetical protein, conserved"
"LmjF.29","IGI",832778,836545,"-","LmjF.29.1890","DnaJ domain containing protein, putative"
"LmjF.20","IGI",338080,338364,"+","LmjF.20.snoRNA0265","C/D snoRNA"
"LmjF.34","IGI",10780,14403,"+","LmjF.34.0040","DnaJ domain containing protein, putative"
"LmjF.23","IGI",538288,546347,"-","LmjF.23.1140","hypothetical protein, conserved"
"LmjF.36","IGI",51741,54716,"-","LmjF.36.0170","hypothetical protein, conserved"
"LmjF.30","IGI",340033,343011,"+","LmjF.30.1030","DNAj-like protein"
"LmjF.34","IGI",1781645,1783727,"+","LmjF.34.4200","hypothetical protein, unknown function"
"LmjF.34","IGI",1480419,1489210,"+","LmjF.34.3380","aldose 1-epimerase-like protein"
"LmjF.31","IGI",1317732,1319714,"-","LmjF.31.2730","emp24/gp25L/p24 family/GOLD, putative"
"LmjF.35","IGI",1330529,1336255,"-","LmjF.35.3240","hypothetical protein, conserved"
"LmjF.05","IGI",372057,374696,"-","LmjF.05.0990","hypothetical protein, conserved"
"LmjF.27","IGI",379813,380023,"-","LmjF.27.snoRNA0166","H/ACA-like snoRNA"
"LmjF.30","IGI",1228849,1234007,"+","LmjF.30.3250","ATP-dependent RNA helicase, putative"
"LmjF.31","IGI",1375906,1380460,"-","LmjF.31.2920","inositol polyphosphate 1-phosphatase, putative"
"LmjF.28","IGI",334524,341649,"+","LmjF.28.0920","hypothetical protein, conserved"
"LmjF.30","IGI",530193,534215,"+","LmjF.30.1500","p1/s1 nuclease"
"LmjF.35","IGI",874749,881140,"+","LmjF.35.2140","hypothetical protein, conserved"
"LmjF.23","IGI",241962,246926,"-","LmjF.23.1660","metallo-beta-lactamase family protein-like protein"
"LmjF.36","IGI",2315681,2324950,"-","LmjF.36.6030","hypothetical protein, conserved"
"LmjF.31","IGI",132782,138347,"-","LmjF.31.0410","calpain-like cysteine peptidase, putative"
"LmjF.33","IGI",80806,86821,"-","LmjF.33.0270","Mpv17 / PMP22 family, putative"
"LmjF.36","IGI",742637,746535,"-","LmjF.36.1880","CBF/Mak21 family, putative"
"LmjF.16","IGI",420989,434545,"+","LmjF.16.1080","hypothetical protein, conserved"
"LmjF.35","IGI",1858602,1861752,"+","LmjF.35.4720","lipoic acid containing carrier protein, putative"
"LmjF.36","IGI",2582227,2587253,"-","LmjF.36.6710","replication factor C subunit 3, putative"
"LmjF.34","IGI",1098132,1103035,"-","LmjF.34.2479","hypothetical protein, conserved"
"LmjF.18","IGI",281797,287996,"+","LmjF.18.0690","hypothetical protein, conserved"
"LmjF.26","IGI",671728,671906,"+","LmjF.26.snoRNA0492","H/ACA-like snoRNA"
"LmjF.22","IGI",352574,357168,"+","LmjF.22.0870","ribosomal protein L22p/L17e, putative"
"LmjF.28","IGI",804465,806905,"-","LmjF.28.2040","DPCD protein family, putative"
"LmjF.12","IGI",295548,299572,"+","LmjF.12.0540","Present in the outer mitochondrial membrane proteome 18"
"LmjF.01","IGI",194963,202893,"+","LmjF.01.0680","hypothetical protein, unknown function"
"LmjF.34","IGI",830027,836984,"-","LmjF.34.1890","tuzin-like protein"
"LmjF.30","IGI",475158,483749,"+","LmjF.30.1380","amidohydrolase, putative"
"LmjF.04","IGI",282217,287774,"-","LmjF.04.0700","hypothetical protein, conserved"
"LmjF.28","IGI",987931,993268,"+","LmjF.28.2550","hypothetical protein, unknown function"
"LmjF.33","IGI",1299767,1358090,"+","LmjF.33.2890","hypothetical protein, conserved"
"LmjF.05","IGI",413600,418706,"-","LmjF.05.1130","hypothetical protein, conserved"
"LmjF.32","IGI",356654,363991,"+","LmjF.32.0950","Staphylococcal nuclease homologue/Tudor domain containing protein, putative"
"LmjF.05","IGI",234282,238362,"+","LmjF.05.0680","sre-2/carboxylate carrier-like protein"
"LmjF.35","IGI",884754,889513,"+","LmjF.35.2170","short chain dehydrogenase, putative"
"LmjF.20","IGI",660340,666655,"-","LmjF.20.1480","Myotubularin-related protein, putative"
"LmjF.30","IGI",1094354,1098112,"-","LmjF.30.2890","hypothetical protein, conserved"
"LmjF.17","IGI",639249,645601,"+","LmjF.17.1370","NUC130/3NT domain/SDA1, putative"
"LmjF.15","IGI",56005,63470,"-","LmjF.15.0160","zinc finger (CCCH type) protein, putative"
"LmjF.04","IGI",420858,423685,"-","LmjF.04.1130","cytochrome c oxidase assembly factor, putative"
"LmjF.31","IGI",1258869,1264534,"-","LmjF.31.2590","TerD domain containing protein, putative"
"LmjF.33","IGI",148717,153877,"-","LmjF.33.0340","heat shock protein 83"
"LmjF.11","IGI",389611,395080,"+","LmjF.11.0950","hypothetical protein, conserved"
"LmjF.25","IGI",620411,620670,"-","LmjF.25.snoRNA0138","C/D snoRNA"
"LmjF.29","IGI",99916,107206,"-","LmjF.29.0300","hypothetical protein, conserved"
"LmjF.31","IGI",963846,970209,"-","LmjF.31.1980","hypothetical protein, unknown function"
"LmjF.32","IGI",1472902,1478224,"+","LmjF.32.3570","hypothetical protein, conserved"
"LmjF.16","IGI",202848,204996,"-","LmjF.16.0570","histone H3"
"LmjF.30","IGI",82189,86481,"-","LmjF.30.0280","hypothetical protein, conserved"
"LmjF.35","IGI",1349685,1357594,"-","LmjF.35.3320","transport protein particle (TRAPP) subunit, putative"
"LmjF.28","IGI",439160,444415,"+","LmjF.28.1165","hypothetical protein"
"LmjF.27","IGI",377534,377709,"-","LmjF.27.snoRNA0129","C/D snoRNA"
"LmjF.25","IGI",206195,209159,"-","LmjF.25.0580","hypothetical protein, conserved"
"LmjF.17","IGI",551847,561330,"+","LmjF.17.1140","WW domain containing protein, putative"
"LmjF.26","IGI",666106,666256,"+","LmjF.26.snoRNA0628","H/ACA-like snoRNA"
"LmjF.06","IGI",504025,506918,"-","LmjF.06.1280","protoporphyrinogen oxidase-like protein"
"LmjF.35","IGI",1677036,1677268,"+","LmjF.35.snoRNA0213","C/D snoRNA"
"LmjF.36","IGI",1151029,1155225,"-","LmjF.36.2810","hypothetical protein, conserved"
"LmjF.26","IGI",673790,673985,"+","LmjF.26.snoRNA0510","C/D snoRNA"
"LmjF.35","IGI",1344127,1348772,"-","LmjF.35.3300","hypothetical protein, unknown function"
"LmjF.36","IGI",1752815,1768111,"+","LmjF.36.4550","related to elongation factor-2 kinase efk-1b isoform-like protein"
"LmjF.28","IGI",318761,322439,"+","LmjF.28.0880","hypothetical protein, conserved"
"LmjF.22","IGI",105846,111817,"-","LmjF.22.0250","phosphoinositide phosphatase"
"LmjF.21","IGI",264571,272181,"+","LmjF.21.0810","methionyl-tRNA synthetase"
"LmjF.26","IGI",177126,184072,"-","LmjF.26.0650","hypothetical protein, conserved"
"LmjF.25","IGI",586048,595666,"-","LmjF.25.1480","calpain family cysteine protease-like protein"
"LmjF.26","IGI",943988,959488,"+","LmjF.26.2370","SPRY domain/HECT-domain (ubiquitin-transferase), putative"
"LmjF.35","IGI",882464,886968,"+","LmjF.35.2160","adenine aminohydrolase"
"LmjF.11","IGI",4034,6202,"+","LmjF.11.0030","Bacterial transferase hexapeptide (six repeats), putative"
"LmjF.30","IGI",342098,345711,"+","LmjF.30.1040","succinate dehydrogenase subunit 7"
"LmjF.30","IGI",1115113,1120526,"-","LmjF.30.2960","hypothetical protein, conserved"
"LmjF.36","IGI",1582195,1586075,"+","LmjF.36.4150","hypothetical protein, conserved"
"LmjF.28","IGI",142151,145101,"-","LmjF.28.0430","hypothetical protein, conserved"
"LmjF.31","IGI",1208636,1214543,"-","LmjF.31.2430","hypothetical protein, unknown function"
"LmjF.36","IGI",807455,813975,"+","LmjF.36.2040","dolichyl-P-Man:GDP-Man5GlcNAc2-PP-dolichyl alpha-1,3-mannosyltransferase, putative"
"LmjF.26","IGI",936956,941914,"+","LmjF.26.2350","hypothetical protein, conserved"
"LmjF.27","IGI",233101,239016,"+","LmjF.27.0600","hypothetical protein, conserved"
"LmjF.33","IGI",606251,614412,"+","LmjF.33.1355","iron-sulfur cluster assembly protein, putative"
"LmjF.30","IGI",708875,715193,"+","LmjF.30.1920","hypothetical protein, unknown function"
"LmjF.36","IGI",1871904,1880035,"+","LmjF.36.4850","hypothetical protein, conserved"
"LmjF.31","IGI",78815,84524,"-","LmjF.31.0300","CRAL/TRIO domain containing protein, putative"
"LmjF.36","IGI",1614657,1637044,"+","LmjF.36.4250","CMGC/DYRK protein kinase, putative"
"LmjF.19","IGI",321041,325225,"+","LmjF.19.0740","Vacuolar protein sorting protein 36 Vps36/EAP30/Vps36 family, putative"
"LmjF.34","IGI",463699,470124,"+","LmjF.34.1060","mitochondrial ATP-dependent zinc metallopeptidase, putative"
"LmjF.34","IGI",173390,187519,"+","LmjF.34.0480","calcium channel protein, putative"
"LmjF.30","IGI",894188,899980,"-","LmjF.30.2330","hypothetical protein, unknown function"
"LmjF.09","IGI",211431,214346,"+","LmjF.09.0510","hypothetical protein, conserved"
"LmjF.12","IGI",15666,17340,"+","LmjF.12.0080","kinetoplastid kinetochore protein 6, putative"
"LmjF.03","IGI",246858,259298,"+","LmjF.03.0680","Uroporphyrinogen-III synthase HemD, putative"
"LmjF.22","IGI",181864,184605,"-","LmjF.22.0460","40S ribosomal protein S15, putative"
"LmjF.03","IGI",170908,176968,"+","LmjF.03.0490","hypothetical protein, conserved"
"LmjF.27","IGI",992270,994801,"+","LmjF.27.rRNA.13","28S ribosomal RNA (LSU-alpha)"
"LmjF.31","IGI",281410,284337,"-","LmjF.31.0780","c2 domain protein, putative"
"LmjF.24","IGI",676847,679355,"-","LmjF.24.1840","lysophospholipase, putative"
"LmjF.30","IGI",843624,854097,"-","LmjF.30.2210","endosomal trafficking protein RME-8, putative"
"LmjF.31","IGI",226258,235672,"-","LmjF.31.0660","hypothetical protein, conserved"
"LmjF.28","IGI",834270,836967,"+","LmjF.28.2140","A/G-specific adenine glycosylase, putative"
"LmjF.26","IGI",442775,448826,"+","LmjF.26.1300","Nucleolar protein 105, putative"
"LmjF.36","IGI",141761,147981,"-","LmjF.36.0500","TPR-repeat-containing chaperone protein DNAJ, putative"
"LmjF.14","IGI",219061,221923,"-","LmjF.14.0610","hypothetical protein, conserved"
"LmjF.20","IGI",151154,156392,"+","LmjF.20.0400","TFIIH basal transcription factor subunit, putative"
"LmjF.28","IGI",959553,962953,"+","LmjF.28.2480","hypothetical protein, conserved"
"LmjF.27","IGI",850064,855182,"-","LmjF.27.1980","FtsJ cell division protein, putative"
"LmjF.23","IGI",693154,696727,"+","LmjF.23.1690","hypothetical protein"
"LmjF.31","IGI",1212023,1216717,"-","LmjF.31.2440","hypothetical protein, unknown function"
"LmjF.08","IGI",51078,54951,"+","LmjF.08.0150","GPI-GlcNAc transferase complex, PIG-H component, putative"
"LmjF.32","IGI",92951,101845,"-","LmjF.32.0270","hypothetical protein, conserved"
"LmjF.12","IGI",612494,622918,"+","LmjF.12.1210","hypothetical protein, conserved"
"LmjF.27","IGI",370298,370537,"+","LmjF.27.snoRNA0124","C/D snoRNA"
"LmjF.29","IGI",158486,165433,"-","LmjF.29.0470","hypothetical protein, conserved"
"LmjF.28","IGI",493046,499758,"+","LmjF.28.1330","hypothetical protein, conserved"
"LmjF.14","IGI",319105,326789,"-","LmjF.14.0810","kinesin, putative"
"LmjF.36","IGI",1249921,1253497,"-","LmjF.36.3120","hypothetical protein, conserved"
"LmjF.26","IGI",652515,652622,"+","LmjF.26.snoRNA0585","H/ACA-like snoRNA"
"LmjF.26","IGI",325606,331195,"+","LmjF.26.1040","hypothetical protein, conserved"
"LmjF.36","IGI",450770,454710,"+","LmjF.36.1220","hypothetical protein, conserved"
"LmjF.36","IGI",241450,266135,"+","LmjF.36.0750","hypothetical protein, conserved"
"LmjF.34","IGI",1632058,1634387,"+","LmjF.34.3810","hypothetical protein, conserved"
"LmjF.26","IGI",673922,674099,"+","LmjF.26.snoRNA0452","H/ACA-like snoRNA"
"LmjF.02","IGI",86733,93561,"-","LmjF.02.0180","phosphoglycan beta 1,2 arabinosyltransferase"
"LmjF.32","IGI",179124,180395,"-","LmjF.32.0477","hypothetical protein, conserved"
"LmjF.33","IGI",1280182,1286492,"+","LmjF.33.2830","cysteine peptidase, Clan CA, family C51, putative"
"LmjF.35","IGI",446575,458418,"+","LmjF.35.1010","casein kinase, putative"
"LmjF.31","IGI",74972,79530,"-","LmjF.31.0290","Kinesin-13 4, putative"
"LmjF.35","IGI",1846207,1850662,"+","LmjF.35.4670","katanin, putative"
"LmjF.13","IGI",50973,57809,"-","LmjF.13.0180","Tetratricopeptide repeat, putative"
"LmjF.22","IGI",210936,216455,"-","LmjF.22.0560","kinesin, putative"
"LmjF.18","IGI",172870,174292,"-","LmjF.18.snoRNA0121","C/D snoRNA"
"LmjF.25","IGI",320881,328041,"+","LmjF.25.0850","hypothetical protein, conserved"
"LmjF.28","IGI",1067138,1069349,"-","LmjF.28.2810","hypothetical protein, conserved"
"LmjF.25","IGI",623111,623370,"-","LmjF.25.snoRNA0131","C/D snoRNA"
"LmjF.33","IGI",561279,565958,"+","LmjF.33.1220","hypothetical protein, conserved"
"LmjF.20","IGI",100105,102050,"+","LmjF.20.0270","Enkuring domain-containig protein"
"LmjF.33","IGI",974751,984150,"+","LmjF.33.2170","hypothetical protein, conserved"
"LmjF.05","IGI",159926,165295,"+","LmjF.05.0500","ATP synthase F1, alpha subunit, putative"
"LmjF.23","IGI",142820,152738,"+","LmjF.23.0390","hypothetical protein, conserved"
"LmjF.31","IGI",451345,457495,"-","LmjF.31.1160","hypothetical protein, unknown function"
"LmjF.30","IGI",1295092,1302277,"+","LmjF.30.3420","T-complex protein 11, putative"
"LmjF.03","IGI",117581,125341,"+","LmjF.03.0380","GPR1/FUN34/yaaH family, putative"
"LmjF.16","IGI",457911,460265,"-","LmjF.16.1145","hypothetical protein"
"LmjF.16","IGI",563051,569547,"-","LmjF.16.1360","amidase, putative"
"LmjF.10","IGI",99137,107893,"+","LmjF.10.0220","Amastin surface glycoprotein, putative"
"LmjF.16","IGI",10810,15210,"-","LmjF.16.0060","peroxisome assembly protein, putative"
"LmjF.24","IGI",260686,265168,"+","LmjF.24.0750","hypothetical protein, conserved"
"LmjF.30","IGI",1342468,1347198,"+","LmjF.30.3550","cytochrome p450-like protein"
"LmjF.02","IGI",287518,287967,"+","LmjF.02.SLRNA.0400","spliced leader RNA"
"LmjF.29","IGI",1107551,1114270,"+","LmjF.29.2570","Serine/threonine-protein kinase NEK7, putative"
"LmjF.23","IGI",6972,8863,"+","LmjF.23.0025","hypothetical protein, conserved"
"LmjF.31","IGI",1225953,1227856,"-","LmjF.31.2490","ferredoxin, 2fe-2s-like protein"
"LmjF.10","IGI",87000,95384,"+","LmjF.10.0210","nucleolar protein 56, putative"
"LmjF.35","IGI",934878,941202,"+","LmjF.35.2290","hypothetical protein, conserved"
"LmjF.32","IGI",330905,335596,"+","LmjF.32.0890","ethanolamine-phosphate cytidylyltransferase"
"LmjF.34","IGI",541966,544703,"-","LmjF.34.1200","hypothetical protein, conserved"
"LmjF.15","IGI",241356,243583,"+","LmjF.15.0590","hypothetical protein, conserved"
"LmjF.31","IGI",1091022,1097413,"-","LmjF.31.ncRNA5","unspecified product"
"LmjF.33","IGI",91398,91619,"-","LmjF.33.snoRNA0101","C/D snoRNA"
"LmjF.31","IGI",275136,282447,"-","LmjF.31.0770","hypothetical protein, conserved"
"LmjF.36","IGI",1344936,1349575,"-","LmjF.36.3440","Charged multivesicular body protein 3, putative"
"LmjF.23","IGI",439812,450211,"-","LmjF.23.0900","hypothetical protein, conserved"
"LmjF.29","IGI",845560,854880,"-","LmjF.29.1950","protein farnesyltransferase alpha subunit, putative"
"LmjF.29","IGI",118405,123810,"-","LmjF.29.0360","hypothetical protein, conserved"
"LmjF.23","IGI",465889,471047,"-","LmjF.23.0980","hypothetical protein, unknown function"
"LmjF.27","IGI",382555,382730,"-","LmjF.27.snoRNA0139","C/D snoRNA"
"LmjF.36","IGI",852693,858778,"+","LmjF.36.2130","ATP-dependent RNA helicase DBP2A, putative"
"LmjF.33","IGI",22493,26835,"-","LmjF.33.0110","hypothetical protein, conserved"
"LmjF.19","IGI",285427,289244,"+","LmjF.19.0670","U3 snoRNA-associated protein UTP11, putative"
"LmjF.36","IGI",1239999,1246489,"-","LmjF.36.3090","hypothetical protein, conserved"
"LmjF.30","IGI",754470,757519,"+","LmjF.30.2020","hypothetical protein, unknown function"
"LmjF.33","IGI",586242,594313,"+","LmjF.33.1300","ABC transporter, putative"
"LmjF.33","IGI",941389,945812,"+","LmjF.33.2100","glycerolphosphate mutase, putative"
"LmjF.36","IGI",1212985,1214957,"-","LmjF.36.2960","hypothetical protein, conserved"
"LmjF.30","IGI",981519,998426,"-","LmjF.30.2560","hypothetical protein, conserved"
"LmjF.35","IGI",1196545,1202306,"-","LmjF.35.2930","dolichol kinase, putative"
"LmjF.35","IGI",45560,50398,"+","LmjF.35.0190","NLI interacting factor-like phosphatase, putative"
"LmjF.04","IGI",123042,134259,"+","LmjF.04.0380","phytanoyl-CoA dioxygenase (PhyH), putative"
"LmjF.29","IGI",471070,475903,"+","LmjF.29.1190","Etoposide-induced protein 2.4 (EI24), putative"
"LmjF.02","IGI",176897,179355,"-","LmjF.02.0390","ubiquitin-conjugating enzyme E2, putative"
"LmjF.16","IGI",208102,218097,"-","LmjF.16.0590","carbamoyl-phosphate synthase, putative"
"LmjF.31","IGI",18691,23670,"-","LmjF.31.0070","helicase-like protein"
